smiles,solubility
Clc2ccc(Oc1ccc(cc1)N(=O)=O)c(Cl)c2,-5.46
CCOP(=S)(OCC)SCn1c(=O)oc2cc(Cl)ccc12,-5.233
C(c1ccccc1)c2ccccc2,-4.08
CCCOCC,-0.66
CCCCCCc1ccccc1,-5.21
CC(C)(C)c1ccccc1,-3.66
C2c1ccccc1N(CCF)C(=O)c3ccccc23 ,-4.7989999999999995
CCN2c1nc(Cl)ccc1N(C)C(=O)c3cccnc23 ,-4.114
CC1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3CCC21C,-3.9989999999999997
Oc1c(I)cc(C#N)cc1I,-3.61
CCCCC=C,-3.23
CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO,-3.59
ClC(Cl)=C(c1ccc(Cl)cc1)c2ccc(Cl)cc2,-6.9
ClC(Cl)(Cl)C#N,-2.168
Oc1cccc(Cl)c1,-0.7
CCC(=O)OC,-0.14
CCC1(C(=O)NCNC1=O)c2ccccc2,-2.64
Fc1cccc(Br)c1,-2.67
CNC(=O)Oc1ccccc1C(C)C,-2.863
O=C1NC(=O)NC(=O)C1(CC)C(C)C,-2.148
CCCCCCCCCC(C)O,-2.94
C1CCCC1,-2.64
CN(C)C(=O)C,1.11
Cc1ccccc1,-2.21
CCC(C)CCO,-0.71
Clc1cccc(c1)c2cc(Cl)ccc2Cl ,-6.01
CC(C)OC=O,-0.63
CCC(C)C(=O)C,-0.67
CCOP(=S)(OCC)SCCSCC,-4.23
CCCCCCCC(=O)C,-2.58
CCCOC,-0.39
c1cnc2c(c1)ccc3ncccc23,-2.68
CC(=O)CC(c1ccccc1)c3c(O)c2ccccc2oc3=O ,-3.8930000000000002
Nc2cnn(c1ccccc1)c(=O)c2Cl,-2.878
CC(C)CCC(C)(C)C,-5.05
Oc2cc(O)c1C(=O)CC(Oc1c2)c3ccc(O)c(O)c3,-3.62
CCCCC1C(=O)N(N(C1=O)c2ccc(O)cc2)c3ccccc3 ,-3.73
CN(C)C(=O)C(c1ccccc1)c2ccccc2 ,-2.98
Oc1cccc(Cl)c1Cl,-1.3
OCC1OC(OC2C(O)C(O)C(O)OC2CO)C(O)C(O)C1O,0.358
COC(=O)c1cc(O)c(O)c(O)c1 ,-1.24
c1ccc2c(c1)c3cccc4ccc5cccc2c5c43,-7.8
CCCCCCCCl,-4.0
Ic1cccc2ccccc12,-4.55
Cc1c(cc(cc1N(=O)=O)N(=O)=O)N(=O)=O,-3.22
CC1(C)C2CCC1(C)C(O)C2,-2.32
CCOC=O,0.15
ICI,-2.34
CCc1ccc(C)cc1,-3.11
Oc1c(Cl)cc(Cl)c(Cl)c1Cl,-3.1
Cc1ccccc1O,-0.62
Clc1cc(Cl)c(cc1Cl)c2cccc(Cl)c2Cl ,-7.21
c1ccc2c(c1)cc3ccc4cccc5ccc2c3c45,-8.699
C1N(C(=O)NCC(C)C)C(=O)NC1,-2.15
CC34CCC1C(=CCc2cc(O)ccc12)C3CCC4=O,-5.282
CCCCCCBr,-3.81
CCC(C)(C)CO,-1.04
CC(C)c1ccc(NC(=O)N(C)C)cc1,-3.536
OCC(NC(=O)C(Cl)Cl)C(O)c1ccc(cc1)N(=O)=O,-2.1109999999999998
CCC#CCC,-1.99
CC(Cl)(Cl)Cl,-2.0
NC(=O)CCl ,-0.02
CCN2c1cc(Cl)ccc1NC(=O)c3cccnc23 ,-5.36
Cc1ccccc1N(=O)=O,-2.33
Oc1ccc(Br)cc1,-1.09
CCCCCCCCCCCCCCCCCCCC,-8.172
c3ccc2c(O)c1ccccc1cc2c3 ,-4.73
CCCCC(=O)OC,-1.34
CC2Cc1ccccc1N2NC(=O)c3ccc(Cl)c(c3)S(N)(=O)=O ,-3.5860000000000003
O=c1[nH]cnc2nc[nH]c12 ,-2.296
c1ccccc1(OC(=O)NC),-1.8030000000000002
CCCCC(O)CC,-1.47
CCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC ,-5.115
Clc1cc(Cl)c(Cl)c(Cl)c1Cl,-5.65
CC(C)C(C)(C)C,-4.36
c1ccc2ncccc2c1,-1.3
COc1ccccc1N(=O)=O,-1.96
c1ccc2c3c(ccc2c1)c4cccc5cccc3c45,-8.0
ClC1=C(Cl)C(Cl)(C(=C1Cl)Cl)C2(Cl)C(=C(Cl)C(=C2Cl)Cl)Cl,-7.278
CCCCCCCCO,-2.39
CC(O)C(C)(C)C,-0.62
O=C1NC(=O)NC(=O)C1(CC)CC,-2.4
CCC(C(CC)c1ccc(O)cc1)c2ccc(O)cc2,-4.43
c1ccc2c(c1)ccc3ccccc32,-5.26
Cc1ccc(O)c(C)c1,-1.19
c1ccc2c(c1)sc3ccccc23,-4.38
CCC(=O)C,0.52
C1CCc2ccccc2C1,-4.37
O2c1ccccc1N(C)C(=O)c3cccnc23 ,-3.6719999999999997
CCCN(CCC)c1c(cc(cc1N(=O)=O)S(N)(=O)=O)N(=O)=O,-5.16
Oc1ccc(cc1)C2(OC(=O)c3ccccc23)c4ccc(O)cc4 ,-2.9
O=c1cc[nH]c(=O)[nH]1 ,-1.4880000000000002
Oc1cc(Cl)c(Cl)cc1Cl,-2.21
ClCc1ccccc1,-2.39
CC34CCc1c(ccc2cc(O)ccc12)C3CCC4=O,-5.24
ClC(Cl)C(c1ccc(Cl)cc1)c2ccccc2Cl ,-6.51
Clc1ccc(Cl)c(c1)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl,-8.94
CC(=O)Nc1ccc(O)cc1,-1.03
C1Cc2ccccc2C1,-3.04
Oc1ccc(cc1)N(=O)=O,-0.74
Cc1ccccc1Br,-2.23
O=C1NC(=O)NC(=O)C1(CC)CC=C,-1.614
CC(C#C)N(C)C(=O)Nc1ccc(Cl)cc1,-3.9
CCC(=O)OC3CCC4C2CCC1=CC(=O)CCC1(C)C2CCC34C ,-5.37
CN(C)C(=O)Nc1cccc(OC(=O)NC(C)(C)C)c1 ,-2.93
CCC1(C(=O)NC(=O)NC1=O)c2ccccc2 ,-2.322
O=C1NC(=O)NC(=O)C1(C)CC,-1.228
Clc1cccc(Cl)c1c2ccccc2 ,-5.21
CCOP(=S)(OCC)Oc1ccc(cc1)S(C)=O ,-2.3
Clc1c(Cl)c(Cl)c(N(=O)=O)c(Cl)c1Cl,-5.82
CN(C(=O)NC(C)(C)c1ccccc1)c2ccccc2,-3.35
NC(=O)c1ccccc1O,-1.82
CBr,-0.79
CCN2c1ccccc1N(C)C(=S)c3cccnc23 ,-4.706
CCCCCCCCCC(=O)OC,-4.69
Oc1ccc(cc1)c2ccccc2,-3.48
COP(=S)(OC)SCC(=O)N(C)C=O,-1.995
c1c(Br)ccc2ccccc12 ,-4.4
CCCCC1C(=O)N(N(C1=O)c2ccccc2)c3ccccc3 ,-3.81
Clc1ccccc1C2=NCC(=O)Nc3ccc(cc23)N(=O)=O,-3.4989999999999997
CCCCCC#C,-3.01
Cc1c(F)c(F)c(COC(=O)C2C(C=C(Cl)C(F)(F)F)C2(C)C)c(F)c1F,-7.321000000000001
CCCC(=O)OC,-1.92
CCN2c1ncccc1N(C)C(=O)c3cccnc23 ,-2.62
CC=C,-1.08
CC(=C)C=C,-2.03
CCOC(=O)C=Cc1ccccc1,-3.0
CCCCCCCCC,-5.88
CCOP(=S)(OCC)Oc1nc(Cl)c(Cl)cc1Cl ,-5.67
Cc1cccc2c1Cc3ccccc32,-5.22
CC(C)C(C)C,-3.65
O=N(=O)c1ccccc1N(=O)=O,-3.1
Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,-4.28
CC12CCC3C(CCC4=CC(=O)CCC34C)C2CCC1O,-4.02
CC1CO1,-0.59
c1cc2ccc3cccc4ccc(c1)c2c34,-6.176
CC#N,0.26
COc1c(O)c(Cl)c(Cl)c(Cl)c1Cl ,-4.02
c1ccc2cc3c4cccc5cccc(c3cc2c1)c45,-8.49
CCN(CC)c1c(cc(c(N)c1N(=O)=O)C(F)(F)F)N(=O)=O,-5.47
CCC1(CCC(=O)NC1=O)c2ccccc2 ,-2.3369999999999997
CCOP(=S)(OCC)SCSCC,-4.11
NC(=S)Nc1ccccc1,-1.77
OCCCC=C,-0.15
CC(C)OC(C)C,-1.1
CCc1cccc2ccccc12,-4.17
O=c2[nH]c1CCCc1c(=O)n2C3CCCCC3,-4.593999999999999
CCOP(=O)(OCC)OCC,0.43
CC(C)O,0.43
CCCC(C)(C)CO,-1.52
ClC(Cl)(Cl)C(Cl)(Cl)Cl,-3.67
CCC#C,-1.24
Cc2cccc3sc1nncn1c23 ,-2.07
COc2cnc1ncncc1n2,-1.139
Oc1ccccc1O,0.62
Cc1ccccc1C,-2.8
OC1CCCCCCC1,-1.29
CCOc1ccc(cc1)C(C)(C)COCc3cccc(Oc2ccccc2)c3,-8.6
ClC=C,-1.75
Cc1cncc(C)c1,0.38
COC(=O)c1ccc(O)cc1,-1.827
CC(C)C,-2.55
Nc1ncnc2nc[nH]c12 ,-2.12
O=C2NC(=O)C1(CCCCC1)C(=O)N2,-3.06
COc1ncnc2nccnc12 ,-1.11
Clc1ccc(Cl)c(c1)c2ccc(Cl)c(Cl)c2,-7.25
Clc1ccc(cc1)c2cc(Cl)ccc2Cl ,-6.25
FC(F)(F)C(Cl)Br ,-1.71
CC1(C)CON(Cc2ccccc2Cl)C1=O,-2.338
C1OC1c2ccccc2 ,-1.6
COc1ccccc1O,-1.96
NC(N)=NC#N ,-0.31
CN(C)C(=O)NC1CCCCCCC1,-2.218
CCCN(=O)=O,-0.8
CC1OC(CC(O)C1O)OC2C(O)CC(OC2C)OC8C(O)CC(OC7CCC3(C)C(CCC4C3CC(O)C5(C)C(CCC45O)C6=CC(=O)OC6)C7)OC8C ,-4.081
CCOP(=S)(NC(C)C)Oc1ccccc1C(=O)OC(C)C,-4.194
CNC(=O)Oc1ccc(N(C)C)c(C)c1,-2.36
CC1(C)C2CCC1(C)C(=O)C2,-1.96
Oc1ccc(O)cc1,-0.17
C1OC(O)C(O)C(O)C1O,0.39
ClCC,-1.06
Cc1ccc(N)cc1,-1.21
O=C(Nc1ccccc1)Nc2ccccc2,-3.15
Nc1ncnc2n(ccc12)C3OC(CO)C(O)C3O ,-1.95
O=N(=O)c1c(Cl)c(Cl)ccc1,-3.48
CCCCCCOC(=O)c1ccccc1C(=O)OCCCCCC,-6.144
CCOP(=S)(OCC)SCSC(C)(C)C,-4.755
CCOC=C,-0.85
O2c1ccc(N)cc1N(C)C(=O)c3cc(C)ccc23 ,-3.928
c1ccccc1n2ncc(N)c(Br)c2(=O),-3.127
c1ccc2c(c1)c3ccccc3c4ccccc24,-6.726
CCC(O)(CC)CC,-0.85
CCCCCCCCCCCCO,-4.8
CCCc1ccccc1,-3.37
O=C2NC(=O)C1(CCCCCCC1)C(=O)N2,-2.9819999999999998
ClCC(Cl)Cl,-1.48
N(=Nc1ccccc1)c2ccccc2,-4.45
O=C(C=CC=Cc2ccc1OCOc1c2)N3CCCCC3,-3.46
Brc1ccccc1Br,-3.5
Clc1cccc(Cl)c1,-3.04
Cc1cc(C)c2ccccc2c1,-4.29
CCCCC(C)O,-0.89
CCc1ccc2ccccc2c1,-4.29
NS(=O)(=O)c2cc1c(N=CNS1(=O)=O)cc2Cl ,-3.05
Cc1cccc(C)c1C,-3.2
Nc1nccs1 ,-0.36
CC(C)c1ccccc1,-3.27
CC5(C)OC4CC3C2CCC1=CC(=O)C=CC1(C)C2(F)C(O)CC3(C)C4(O5)C(=O)CO ,-4.31
Cc2cnc1cncnc1n2,-0.8540000000000001
CC12CCC3C(CCc4cc(O)ccc34)C2CCC1=O,-3.955
o1c2ccccc2c3ccccc13,-4.6
ClCCC#N ,-0.29
O=N(=O)c1cccc2ccccc12,-3.54
CCCCCO,-0.6
CCNc1nc(NC(C)C)nc(OC)n1,-2.084
c1cc2ccc(OC)c(CC=C(C)(C))c2oc1=O ,-4.314
CCCCN(CC)c1c(cc(cc1N(=O)=O)C(F)(F)F)N(=O)=O,-5.53
CCCC(C)C,-3.74
CC34CC(O)C1(F)C(CCC2=CC(=O)C=CC12C)C3CC(O)C4(O)C(=O)CO,-3.68
CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC21C,-4.88
Oc1ccc(Cl)c(Cl)c1Cl,-2.67
Ic1ccccc1,-3.01
Clc1cccc(c1Cl)c2c(Cl)c(Cl)cc(Cl)c2Cl ,-8.6
CC3C2CCC1(C)C=CC(=O)C(=C1C2OC3=O)C,-3.09
c2ccc1ocnc1c2,-1.16
O=C2NC(=O)C1(CCCC1)C(=O)N2,-2.349
FC(F)(Cl)C(F)(F)Cl,-2.74
CCCCCC(C)(C)O,-1.72
Cl\C=C/Cl,-1.3
ClC(Cl)(Cl)C(NC=O)N1C=CN(C=C1)C(NC=O)C(Cl)(Cl)Cl ,-4.19
CCOC2Oc1ccc(OS(C)(=O)=O)cc1C2(C)C,-3.42
CCN2c1ncccc1N(CC)C(=O)c3cccnc23 ,-2.86
CCCCO,0.0
OC(C1=CC2C5C(C1C2=C(c3ccccc3)c4ccccn4)C(=O)NC5=O)(c6ccccc6)c7ccccn7 ,-3.931
Oc1ccccn1,1.02
OCC1OC(C(O)C1O)n2cnc3c(O)ncnc23,-1.23
ClC4=C(Cl)C5(Cl)C3C1CC(C2OC12)C3C4(Cl)C5(Cl)Cl,-6.18
CC(=O)Nc1cc(NS(=O)(=O)C(F)(F)F)c(C)cc1C,-3.24
Brc1ccccc1,-2.55
CC1CCCC1,-3.3
CCCC(=O)CC,-0.83
CCOC(=O)c1cncn1C(C)c2ccccc2,-4.735
CCOC(=O)N,0.85
Cc2c(N)c(=O)n(c1ccccc1)n2C,-0.624
CCOC(=O)CC,-0.66
CN2C(=O)CN=C(c1ccccc1)c3cc(Cl)ccc23,-3.7539999999999996
CC(C)COC(=O)C,-1.21
CC(=O)N,1.58
CC2Nc1cc(Cl)c(cc1C(=O)N2c3ccccc3C)S(N)(=O)=O ,-3.78
Oc1cc(Cl)ccc1Oc2ccc(Cl)cc2Cl,-4.46
OC(C(=O)c1ccccc1)c2ccccc2,-2.85
CCN2c1ncccc1N(C)C(=S)c3cccnc23 ,-4.6339999999999995
OC1C(O)C(O)C(O)C(O)C1O,0.35
CC#C,-0.41
Oc1ccc(C=O)cc1,-0.96
c1cC2C(=O)NC(=O)C2cc1,-2.932
CCCOC(C)C,-1.34
CCCC1COC(Cn2cncn2)(O1)c3ccc(Cl)cc3Cl,-3.4930000000000003
CNC(=O)Oc1cccc2CC(C)(C)Oc12,-2.8
CCCC(C)(C)C,-4.36
OCc1ccccc1,-0.4
C=Cc1ccccc1,-2.82
OCC(O)C2OC1OC(OC1C2O)C(Cl)(Cl)Cl ,-1.84
CN(C)C(=O)NC1CC2CC1C3CCCC23,-3.1710000000000003
CI,-1.0
CCCOC(=O)CCC,-1.75
CC1(C)C(C=C(Cl)C(F)(F)F)C1C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2,-8.176
CC(=O)C3CCC4C2CC=C1CC(O)CCC1(C)C2CCC34C ,-4.65
CC(=O)CC(c1ccc(Cl)cc1)c2c(O)c3ccccc3oc2=O,-5.8389999999999995
CC(=O)OC3(C)CCC4C2CCC1=CC(=O)CCC1(C)C2CCC34C ,-5.284
ClC4=C(Cl)C5(Cl)C3C1CC(C2OC12)C3C4(Cl)C5(Cl)Cl,-6.29
ClCCCCl,-1.62
ClC(=C(Cl)C(=C(Cl)Cl)Cl)Cl,-4.92
N(c1ccccc1)c2ccccc2,-3.5039999999999996
CCCCCCCCCCCCCCCCO,-7.0
CNc2cnn(c1cccc(c1)C(F)(F)F)c(=O)c2Cl,-4.046
CCNc1ccccc1,-1.7
CC(C)OC(=O)C(O)(c1ccc(Br)cc1)c2ccc(Br)cc2 ,-4.93
CC45CCC2C(CCC3CC1SC1CC23C)C4CCC5O,-5.41
CCN2c1ccccc1N(C)C(=O)c3cccnc23 ,-3.324
OCCOc1ccccc1,-0.7
Clc1cc(Cl)c(Cl)c(Cl)c1,-4.63
ClC1CC2C(C1Cl)C3(Cl)C(=C(Cl)C2(Cl)C3(Cl)Cl)Cl,-6.86
Cc1ccc2cc(C)ccc2c1,-4.89
Nc1nc(O)nc2nc[nH]c12 ,-3.4010000000000002
O=N(=O)c1ccccc1,-1.8
C1CC=CC1,-2.1
CCCCCCCCCCCCCCCCCCCCCCCCCC,-8.334
Cc3nnc4CN=C(c1ccccc1Cl)c2cc(Cl)ccc2n34,-4.09
CC(=O)OCC(=O)C3(O)C(CC4C2CCC1=CC(=O)C=CC1(C)C2(F)C(O)CC34C)OC(C)=O ,-4.13
ClC(Cl)=C(c1ccc(Cl)cc1)c2ccc(Cl)cc2,-6.9
CNC(=O)Oc1cccc2ccccc12,-3.2239999999999998
CCc1cccc(C)c1N(C(C)COC)C(=O)CCl ,-2.73
Cc2ncc1nccnc1n2,-0.12
CCCCC(=O)CCCC,-2.58
CCCCCCCO,-1.81
c1ccc2c(c1)ccc3c2ccc4c5ccccc5ccc43,-7.87
CCOc1ccc(NC(N)=O)cc1,-2.17
CC,-1.36
CCCCC=O,-0.85
Oc1ccccc1N(=O)=O,-1.74
COCCCNc1nc(NC(C)C)nc(SC)n1,-2.928
OC(Cn1cncn1)(Cn2cncn2)c3ccc(F)cc3F ,-1.8
