smiles,solubility
NS(=O)(=O)c2cc1c(N=CNS1(=O)=O)cc2Cl ,-3.05
CCCCCCCCCC(=O)OCC,-4.1
CNN,1.34
CCCCC(=O)OCC,-2.25
CCCCCC(=O)OCC,-2.35
Oc1ccc2ccccc2c1,-2.28
Clc2c(Cl)c(Cl)c(c1ccccc1)c(Cl)c2Cl ,-7.92
NC(=N)NS(=O)(=O)c1ccc(N)cc1 ,-1.99
Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,-4.28
COc1ccc(Cl)cc1,-2.78
CCN2c1ccccc1N(C)C(=O)c3cccnc23 ,-3.324
CCN2c1nc(C)cc(C(F)(F)F)c1NC(=O)c3cccnc23 ,-4.207
Oc1c(Cl)cccc1Cl,-1.79
COC1=CC(=O)CC(C)C13Oc2c(Cl)c(OC)cc(OC)c2C3=O,-3.2460000000000004
CCCCC(=O)CCCC,-2.58
C,-0.9
CCC(C)CC,-3.68
Fc1cccc(F)c1C(=O)NC(=O)Nc2cc(Cl)c(F)c(Cl)c2F ,-7.28
CCCC/C=C/C,-3.82
CC(C)c1ccccc1,-3.27
CC(=O)OC3CCC4C2CCC1=CC(=O)CCC1(C)C2CCC34C ,-5.184
CC(C)OP(=S)(OC(C)C)SCCNS(=O)(=O)c1ccccc1,-4.2
CN(C)C(=O)C,1.11
C1Cc2ccccc2C1,-3.04
Nc1ccccc1,-0.41
CCCCCCCC=C,-5.05
Oc1cccc2ccccc12,-2.22
CCCCC1C(=O)N(N(C1=O)c2ccc(O)cc2)c3ccccc3 ,-3.73
Fc1ccccc1,-1.8
CC(C)Br,-1.59
Cc1cc(C)c(C)c(C)c1C,-4.0
C1CCOCC1,-0.03
CCCCOCN(C(=O)CCl)c1c(CC)cccc1CC ,-4.19
CN(C)C(=O)N(C)C ,0.94
OCC(O)C(O)C(O)C(O)CO ,0.06
CCC(=O)C,0.52
CNC(=O)Oc1cccc2ccccc12,-3.2239999999999998
CCN(CC(C)=C)c1c(cc(cc1N(=O)=O)C(F)(F)F)N(=O)=O,-6.124
Cc1c[nH]c(=O)[nH]c1=O ,-1.506
Cc1cc(=O)n(c2ccccc2)n1C,0.715
CCC(O)(CC)CC,-0.85
CCCCC(=O)OC3(C(C)CC4C2CCC1=CC(=O)C=CC1(C)C2(F)C(O)CC34C)C(=O)CO,-4.71
CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)n2cncn2,-3.61
CC(C)SC(C)C,-2.24
CSSC,-1.44
CCNc1nc(Cl)nc(NC(C)C)n1,-3.85
CN2C(=O)CN=C(c1ccccc1)c3cc(Cl)ccc23,-3.7539999999999996
CC1=CC(=O)CC(C)(C)C1 ,-1.06
Oc1cccc(c1)N(=O)=O,-1.01
CCC(C)(C)C,-3.55
O=c2[nH]c1CCCc1c(=O)n2C3CCCCC3,-4.593999999999999
CCN(CC)C(=O)C(=CCOP(=O)(OC)OC)Cl,0.523
c1ccc2c3c(ccc2c1)c4cccc5cccc3c45,-8.0
CCCOCCC,-1.62
CCCC(=O)CC,-0.83
c2ccc1[nH]ccc1c2,-1.52
CC(=O)c1ccccc1,-1.28
CCCCCCCCC,-5.88
CC(=C)C(=C)C,-2.4
CC=C(C)C,-2.56
Clc1ccc(Cl)c(c1)c2ccc(Cl)c(Cl)c2,-7.25
Clc1ccc(c(Cl)c1)c2cc(Cl)ccc2Cl ,-6.57
CCCCN(CC)C(=O)SCCC,-3.53
CCCCCCCO,-1.81
Oc1ccccc1Cl,-1.06
Clc1cccc2ccccc12,-3.93
O=C1NC(=O)NC(=O)C1(CC)CC,-2.4
CCOC=O,0.15
c1cc(O)c(O)c2OCC3(O)CC4=CC(=O)C(O)=CC4=C3c21,-2.7
CCN(CC)C(=O)C(C)Oc1cccc2ccccc12 ,-3.57
Nc1ccc(cc1)S(=O)(=O)c2ccc(N)cc2,-3.094
CCCC(O)C=C,-0.59
O=C2CN(N=Cc1ccc(o1)N(=O)=O)C(=O)N2 ,-3.38
ClC(Cl)(Cl)Cl,-2.31
OC3N=C(c1ccccc1)c2cc(Cl)ccc2NC3=O ,-3.952
COc1ccc(C=CC)cc1,-3.13
CC(C)CCOC=O,-1.52
c1ccccc1n2ncc(N)c(Br)c2(=O),-3.127
CC(C)CC(=O)C,-0.74
CCOc2ccc1nc(sc1c2)S(N)(=O)=O ,-3.81
CN(C)C(=O)SCCCCOc1ccccc1,-3.927
CC(=O)Nc1ccccc1,-1.33
CC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,-4.42
CON(C)C(=O)Nc1ccc(Br)c(Cl)c1,-3.924
ClC(Cl)=C(c1ccc(Cl)cc1)c2ccc(Cl)cc2,-6.9
CCCCCCCCCC(C)O,-2.94
CC(C)CBr,-2.43
ClCCl,-0.63
CCCCCCCC,-5.24
OC1CCCCC1,-0.44
CCC(C)CCO,-0.72
CCOc1ccccc1,-2.33
CCCCOc1ccc(C(=O)OCC)c(c1)N(CC)CC ,-3.84
CCN(CC)C(=S)SSC(=S)N(CC)CC,-4.86
Clc1cccc(Cl)c1c2c(Cl)cccc2Cl ,-7.39
ClCCC#N ,-0.29
Cc1ccccc1n3c(C)nc2ccccc2c3=O,-2.925
ClCC,-1.06
CCCOP(=S)(OCCC)SCC(=O)N1CCCCC1C,-4.15
CCCCC(C)O,-0.89
C1CCC2CCCCC2C1,-5.19
CN1CC(O)N(C1=O)c2nnc(s2)C(C)(C)C,-1.8769999999999998
CNC(=O)Oc1cc(C)cc(C)c1,-2.5810000000000004
CCOP(=S)(OCC)Oc2ccc1oc(=O)c(Cl)c(C)c1c2,-5.382000000000001
C=CCS(=O)SCC=C,-0.83
CCOC(=O)C,-0.04
CCNc1nc(Cl)nc(NCC)n1 ,-4.55
CC(C)(C)CCO,-0.5
Clc1ccc(cc1)c2ccccc2Cl ,-5.25
CCN2c1nc(C)cc(C)c1NC(=O)c3cccnc23 ,-4.553999999999999
CCCC#C,-1.64
N(c1ccccc1)c2ccccc2,-3.5039999999999996
c1ccc2ncccc2c1,-1.3
OCC1OC(C(O)C1O)n2cnc3c(O)ncnc23,-1.23
COC(=O)c1cc(O)c(O)c(O)c1 ,-1.24
Ic1ccccc1,-3.01
CC(=O)OC3(CCC4C2C=C(C)C1=CC(=O)CCC1(C)C2CCC34C)C(C)=O ,-5.35
c1ccc2c(c1)cnc3ccccc23 ,-2.78
c1ccnnc1,1.1
COc1ccc(cc1)C(c2ccc(OC)cc2)C(Cl)(Cl)Cl,-6.89
Cc1ccc(C)c2ccccc12,-4.14
O=C1NC(=O)NC(=O)C1(CC=C)c1ccccc1,-2.369
CCCCC=O,-0.85
CC12CCC(O)CC1CCC3C2CCC4(C)C3CCC4=O,-4.402
c2ccc1[nH]nnc1c2,-0.78
COc1ccccc1O,-1.96
O=C(Cn1ccnc1N(=O)=O)NCc2ccccc2,-2.81
CCOc1ccc(NC(N)=O)cc1,-2.17
CC,-1.36
Cc1c(F)c(F)c(COC(=O)C2C(C=C(Cl)C(F)(F)F)C2(C)C)c(F)c1F,-7.321000000000001
CC(C)C=C,-2.73
c2ccc1nc(ccc1c2)c4ccc3ccccc3n4 ,-5.4
CCC(C)(C)O,0.15
CCOP(=S)(OCC)SCSC(C)(C)C,-4.755
CN(C)C(=O)Nc2ccc(Oc1ccc(Cl)cc1)cc2,-4.89
CN(C)C(=O)NC1CC2CC1C3CCCC23,-3.1710000000000003
ClCCCCl,-1.62
O=C1N(COC(=O)CC)C(=O)C(N1)(c2ccccc2)c3ccccc3,-4.907
Cc1cccc2c(C)cccc12,-4.678999999999999
COP(=S)(OC)Oc1cc(Cl)c(Cl)cc1Cl,-5.72
Clc1ccc(c(Cl)c1)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl,-7.92
CC(OC(=O)Nc1cccc(Cl)c1)C#C,-2.617
CNC(=O)ON=C(CSC)C(C)(C)C ,-1.62
CCCCN(C)C(=O)Nc1ccc(Cl)c(Cl)c1,-4.77
CCCC(=O)OC,-1.92
c1cnc2c(c1)ccc3ncccc23,-2.68
Clc1cc(Cl)cc(Cl)c1,-4.48
O=N(=O)c1cc(Cl)c(Cl)cc1,-3.2
Oc1ccc(Cl)c(Cl)c1Cl,-2.67
C1OC1c2ccccc2 ,-1.6
OC(c1ccc(Cl)cc1)(c2ccc(Cl)cc2)C(Cl)(Cl)Cl,-5.666
Cc1cccc(O)c1,-0.68
OC1CCCCCC1,-0.88
Clc1ccc(cc1)N(=O)=O,-2.92
ClC1CC2C(C1Cl)C3(Cl)C(=C(Cl)C2(Cl)C3(Cl)Cl)Cl,-6.86
O=C1N(COC(=O)C)C(=O)C(N1)(c2ccccc2)c3ccccc3,-4.47
CCOC(=O)CC(=O)OCC,-0.82
c1ccc2cc3ccccc3cc2c1,-6.35
Fc1cccc(F)c1,-2.0
ClCC#CCOC(=O)Nc1cccc(Cl)c1,-4.37
CCC2NC(=O)c1cc(c(Cl)cc1N2)S(N)(=O)=O,-3.29
O=N(=O)OCC(CON(=O)=O)ON(=O)=O ,-2.22
CC(C#C)N(C)C(=O)Nc1ccc(Cl)cc1,-3.9
Cc2cccc3sc1nncn1c23 ,-2.07
CCCC=C(CC)C=O,-2.46
CCSCc1ccccc1OC(=O)NC ,-2.09
CCCCCC=O,-1.3
Cc1ccccc1C,-2.8
CCCCCCCCCCCCCCCO,-6.35
CCCCCC,-3.84
FC(F)(F)C(Cl)Br ,-1.71
COC(=O)C1=C(C)NC(=C(C1c2ccccc2N(=O)=O)C(=O)OC)C ,-4.76
COc1ccc(C=O)cc1,-1.49
CCOC(=O)C=Cc1ccccc1,-3.0
CCC1CCCCC1,-4.25
Clc1ccc(cc1)c2c(Cl)cccc2Cl ,-6.14
O=C3CN=C(c1ccccc1)c2cc(ccc2N3)N(=O)=O,-3.7960000000000003
CC(C)I,-2.09
CCC1(C(=O)NC(=O)NC1=O)c2ccccc2 ,-2.322
CC1(C)C(C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2)C1(C)C,-6.025
ClC(=C(Cl)Cl)Cl,-2.54
CC12CCC3C(CCC4=CC(=O)CCC34C)C2CCC1O,-4.02
CCCCOC,-0.99
CN(C)C(=O)NC1CCCCCCC1,-2.218
CCC(C)C,-3.18
CCCCOCCCC,-1.85
CC1CCCCC1NC(=O)Nc2ccccc2,-4.11
CC(=C)C=C,-2.03
CCCCCCCCCCCCCCCCCCO,-8.4
CCCCCCC=C,-4.44
O=c2c(C3CCCc4ccccc43)c(O)c1ccccc1o2 ,-2.84
CC(C)N(C(C)C)C(=O)SCC(Cl)=C(Cl)Cl,-4.88
ClC(Cl)C(c1ccc(Cl)cc1)c2ccc(Cl)cc2,-7.2
C1CCCCCC1,-3.51
CN(C)C(=O)Oc1cc(C)nn1c2ccccc2,-2.09
CCCCCCC(=O)OCC,-2.74
O=C1NC(=O)C(=O)C(=O)N1 ,-1.25
Clc1ccc(CN(C2CCCC2)C(=O)Nc3ccccc3)cc1,-5.915
CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC,-3.37
O=C1NC(=O)NC(=O)C1(C(C)CCC)CC=C,-2.356
CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2,-8.017000000000001
ClC(Cl)(Cl)N(=O)=O,-2.0
NC(=O)c1cccnc1 ,0.61
c1ccsc1,-1.33
C1CCC=CCC1,-3.18
Clc1ccc(c(Cl)c1Cl)c2c(Cl)cc(Cl)c(Cl)c2Cl ,-7.66
CCCC(O)CC,-0.8
CCC(=O)OC,-0.14
Cc1ccc(Cl)cc1,-3.08
CCC(C)C1(CC(Br)=C)C(=O)NC(=O)NC1=O ,-2.647
CCCC(C)O,-0.29
Clc1cc(Cl)c(cc1Cl)c2cccc(Cl)c2Cl ,-7.21
COc1cc(cc(OC)c1O)C6C2C(COC2=O)C(OC4OC3COC(C)OC3C(O)C4O)c7cc5OCOc5cc67,-3.571
CCCCC(=O)C,-0.8
CC5(C)OC4CC3C2CCC1=CC(=O)C=CC1(C)C2(F)C(O)CC3(C)C4(O5)C(=O)CO ,-4.31
CC(C)Oc1cc(c(Cl)cc1Cl)n2nc(oc2=O)C(C)(C)C,-5.696000000000001
Brc1cccc(Br)c1,-3.54
CCCCCCC(C)O,-2.09
CCc1ccccc1C,-3.21
COC(=O)c1ccccc1C(=O)OC,-1.66
Cc1cccc(C)c1,-2.82
CC(C)N(C(C)C)C(=O)SCC(=CCl)Cl,-4.2860000000000005
CCCCC(C)CC,-5.16
CCCCCC(=O)C,-1.45
CCC#CCC,-1.99
CN(C)C(=O)Nc1ccc(c(Cl)c1)n2nc(oc2=O)C(C)(C)C,-4.328
Cc1cc(cc(N(=O)=O)c1O)N(=O)=O,-1.456
Clc1cccc(Br)c1,-3.21
CCCCCOC(=O)CC,-1.28
c1c(NC(=O)c2ccccc2(I))cccc1,-4.21
O=C1CCCN1,1.07
CCCC(C)(C)CO,-1.52
C=Cc1ccccc1,-2.82
CNC(=O)Oc1ccccc1C2OCCO2,-1.57
CC(C)C,-2.55
c1ccncc1,0.76
ClC(Cl)CC(=O)NC2=C(Cl)C(=O)c1ccccc1C2=O,-5.03
Oc1ccc(c(O)c1)c3oc2cc(O)cc(O)c2c(=O)c3O ,-3.083
BrC(Br)(Br)Br,-3.14
COc1nc(NC(C)C)nc(NC(C)C)n1,-2.478
C=CC#N,0.15
CN(C)C(=O)Nc1cccc(OC(=O)NC(C)(C)C)c1 ,-2.93
CCCC(C)C,-3.74
C1CCc2ccccc2C1,-4.37
CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO,-3.59
CC(C)c1ccccc1C,-3.76
CCOC(=O)c1ccc(O)cc1,-2.35
CN(C)c1nc(nc(n1)N(C)C)N(C)C,-3.364
CCC1(CCC(C)C)C(=O)NC(=O)NC1=O,-2.468
CCC(C)CCO,-0.71
CC(Cl)(Cl)Cl,-2.0
CCCCOCCO,-0.42
FC(F)(Cl)C(F)(F)Cl,-2.74
c1ccc2c(c1)ccc3ccccc32,-5.26
COP(=S)(OC)Oc1cc(Cl)c(Br)cc1Cl,-6.09
CCOC(=O)c1ccccc1C(=O)OCC,-2.35
FC(F)(F)c1ccccc1,-2.51
CC1OC(CC(O)C1O)OC2C(O)CC(OC2C)OC8C(O)CC(OC7CCC3(C)C(CCC4C3CC(O)C5(C)C(CCC45O)C6=CC(=O)OC6)C7)OC8C ,-4.081
BrC(Br)Br,-1.91
NC(=O)NCc1ccccc1 ,-0.95
CCC(O)C(C)C,-0.7
CCNc1nc(NC(C)(C)C)nc(OC)n1,-3.239
CN(=O)=O,0.26
CC(C)C1CCC(C)CC1=O,-2.35
C1CCC=CC1,-2.59
CCCCCCCCCCCC(=O)OC,-4.69
CCNc1nc(NC(C)(C)C)nc(SC)n1,-4.0
CCOC(=O)CCN(SN(C)C(=O)Oc1cccc2CC(C)(C)Oc21)C(C)C,-4.71
CCNc1ccccc1,-1.7
CCI,-1.6
CCC1(C(=O)NC(=O)NC1=O)C2=CCCCC2 ,-2.17
OC1CCCCCCC1,-1.29
Clc1ccc(Cl)c(Cl)c1Cl,-4.57
CCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC ,-5.115
BrC(Cl)Cl,-1.54
Cc1c2ccccc2cc3ccccc13,-5.89
OCC(NC(=O)C(Cl)Cl)C(O)c1ccc(cc1)N(=O)=O,-2.1109999999999998
CCC1(C(=O)NC(=O)NC1=O)C2=CCC3CCC2C3,-2.696
BrCBr,-1.17
OCC(O)COC(=O)c1ccccc1Nc2ccnc3cc(Cl)ccc23,-4.571000000000001
Brc1ccccc1,-2.55
Oc1ccncc1,1.02
O=C1NC(=O)NC(=O)C1(C)CC=C,-1.16
CCCCCCCI,-4.81
CC2Cc1ccccc1N2NC(=O)c3ccc(Cl)c(c3)S(N)(=O)=O ,-3.5860000000000003
Clc1c(Cl)c(Cl)c(c(Cl)c1Cl)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl ,-11.6
NC(=O)N,0.96
Sc1nccc(=O)[nH]1 ,-2.273
Clc1ccc(cc1)c2cccc(Cl)c2Cl ,-6.29
CN(C)C(=S)SSC(=S)N(C)C ,-3.9
CCCCCCCCCCCCCCCC,-8.4
CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c2ccc(F)c(Oc3ccccc3)c2,-7.337000000000001
NC(=O)c1ccccc1O,-1.82
N#Cc1ccccc1C#N,-2.38
CCNP(=S)(OC)OC(=CC(=O)OC(C)C)C,-3.408
CC34CCC1C(CCC2CC(=O)CCC12C)C3CCC4O ,-4.743
c1ccc2c(c1)[nH]c3ccccc32,-5.27
Oc1ccc(Cl)cc1Cc2cc(Cl)ccc2O,-3.9530000000000003
O=Cc1ccco1,-0.1
Cc1ccc(cc1N(=O)=O)N(=O)=O,-2.82
ClC=C,-1.75
O=C1NC(=O)NC(=O)C1(C(C)C)CC=C(C)C,-2.593
c1c(OC)c(OC)C2C(=O)OCC2c1,-1.899
O=C1NC(=O)NC(=O)C1(C)CC,-1.228
c1cc2ccc3ccc4ccc5ccc6ccc1c7c2c3c4c5c67,-9.332
Cc2c(N)c(=O)n(c1ccccc1)n2C,-0.624
N#Cc1ccccc1,-1.0
COP(=S)(OC)Oc1ccc(SC)c(C)c1,-4.57
CCOP(=S)(NC(C)C)Oc1ccccc1C(=O)OC(C)C,-4.194
NC(=S)Nc1ccccc1,-1.77
Oc1ccc(Br)cc1,-1.09
Nc1ccc(cc1)S(N)(=O)=O,-1.34
CCCCCCCC#C,-4.24
CCC(C)C1(CC=C)C(=O)NC(=O)NC1=O,-2.016
CC(O)C(C)(C)C,-0.62
CC1=CCC(CC1)C(C)=C,-4.26
Cc1cc2c3ccccc3ccc2c4ccccc14,-6.57
C1c2ccccc2c3ccccc13,-5.0
c1nccc(C(=O)NN)c1,0.009000000000000001
CCCCCCCCl,-4.0
c1ccc2cc3c4cccc5cccc(c3cc2c1)c45,-8.49
CCCCCCCCC(=O)OC,-3.38
ClC(=C)Cl,-1.64
CC(=O)C(C)(C)C,-0.72
FC(F)(Cl)C(F)(Cl)Cl,-3.04
Oc1cccc2ncccc12 ,-2.54
CC(C)=CCCC(C)=CC(=O),-2.06
Oc2ccc1CCCCc1c2 ,-1.99
CCC(=O)Nc1ccc(Cl)c(Cl)c1,-3.0
ClCC(Cl)(Cl)Cl,-2.18
CC12CC(O)C3C(CCC4=CC(=O)CCC34C)C2CCC1C(=O)CO,-3.24
CCC(C)(O)CC,-0.36
c1c(O)C2C(=O)C3cc(O)ccC3OC2cc1(OC),-2.943
C1Cc2c3c1cccc3cc4c2ccc5ccccc54,-7.85
Brc1cc(Br)c(Br)cc1Br,-6.98
Clc1ccc(Cl)c(c1)c2cccc(Cl)c2Cl ,-6.47
CCC(C)C(C)C,-4.28
CCCCCCCC(=O)OC,-3.17
COc1ccccc1Cl,-2.46
CC1=C(C(=O)Nc2ccccc2)S(=O)(=O)CCO1,-2.281
