smiles,solubility
CC(C)I,-2.09
COc1ccc(cc1)C(O)(C2CC2)c3cncnc3 ,-2.596
CC1=C(SCCO1)C(=O)Nc2ccccc2,-3.14
CN(C)C(=O)Nc1ccccc1,-1.6
CC13CCC(=O)C=C1CCC4C2CCC(C(=O)CO)C2(CC(O)C34)C=O ,-3.85
c1cnc2c(c1)ccc3ncccc23,-2.68
c1cc2ccc3ccc4ccc5ccc6ccc1c7c2c3c4c5c67,-9.332
CNc1ccccc1,-1.28
O=C1NC(=O)NC(=O)C1(CC)CCC(C)C,-2.658
COc1cc(cc(OC)c1O)C6C2C(COC2=O)C(OC4OC3COC(C)OC3C(O)C4O)c7cc5OCOc5cc67,-3.571
Cc1cccnc1C,0.38
OC(CC(c1ccccc1)c3c(O)c2ccccc2oc3=O)c4ccc(cc4)c5ccc(Br)cc5 ,-4.445
O=C1c2ccccc2C(=O)c3ccccc13,-5.19
CCCc1ccccc1,-3.37
CCCCCCCCCCCCCCCCCCCCCCCCCC,-8.334
CN1CC(O)N(C1=O)c2nnc(s2)C(C)(C)C,-1.8769999999999998
CCN(CC)c1nc(Cl)nc(NC(C)C)n1,-3.785
c1ccncc1,0.76
Clc1ccc(cc1)c2cccc(Cl)c2Cl ,-6.26
CCOP(=O)(OCC)OCC,0.43
CN(C)c1ccccc1,-1.92
CC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,-4.42
c1cncnc1,1.1
O=C1NC(=O)NC(=O)C1(CC=C)CC=C,-2.077
NC(=O)c1cnccn1,-0.667
CC1(C)C(C=C(Cl)C(F)(F)F)C1C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2,-8.176
Nc1ccc(O)cc1,-0.8
CCCC(=O)CCC,-1.3
ClCCC#N ,-0.29
CC(=O)Nc1cc(NS(=O)(=O)C(F)(F)F)c(C)cc1C,-3.24
CCCC(C)(O)CC,-0.98
O=Cc1ccccc1,-1.19
CCOP(=S)(OCC)SC(CCl)N1C(=O)c2ccccc2C1=O,-6.34
CCCCC(=O)CCCC,-2.58
CCCN(CCC)c1c(cc(cc1N(=O)=O)C(F)(F)F)N(=O)=O,-5.68
O=C1NC(=O)NC(=O)C1(CC)C(C)CCC,-2.39
CC(Cl)CCl,-1.6
Clc1ccccc1Br,-3.19
O2c1ccc(N)cc1N(C)C(=O)c3cc(C)ccc23 ,-3.928
CCOP(=S)(OCC)SCCSCC,-4.23
Nc1ccc(cc1)c2ccc(N)cc2,-2.7
Cc1ccc2ccccc2c1,-3.77
CCCCCCCCCCCCCCCO,-6.35
CCCC#C,-1.64
CCN(CC)C(=O)C(=CCOP(=O)(OC)OC)Cl,0.523
Clc1ccc(Cl)cc1,-3.27
CCOCCOCC,-0.77
c1ccc2c(c1)ccc3ccccc32,-5.26
CCCCO,0.0
CCSCC,-1.34
ICI,-2.34
COCC(=O)N(C(C)C(=O)OC)c1c(C)cccc1C ,-1.601
ClC(Cl)(Cl)C(NC=O)N1C=CN(C=C1)C(NC=O)C(Cl)(Cl)Cl ,-4.19
c1c(Cl)cccc1c2ccccc2,-4.88
O=C1NC(=O)NC(=O)C1(CC)CC=C(C)C,-2.253
CC(C)C(C)(C)C,-4.36
CCCC(=O)OC,-1.92
Clc1ccccc1,-2.38
Cc1ccc(cc1)c2ccccc2,-4.62
CC(C)CCCO,-1.14
CCOC(=O)c1ccccc1C(=O)OCC,-2.35
CCC(C)(C)O,0.15
COP(=S)(OC)Oc1cc(Cl)c(Cl)cc1Cl,-5.72
c1ccc2c(c1)[nH]c3ccccc32,-5.27
CCOP(=S)(OCC)Oc2ccc1oc(=O)c(Cl)c(C)c1c2,-5.382000000000001
Sc1ccccc1,-2.12
OCC2OC(OC1(CO)OC(CO)C(O)C1O)C(O)C(O)C2O ,0.79
C(c1ccccc1)c2ccccc2,-4.08
CCN(=O)=O,-0.22
ClC=C,-1.75
CCCC(=O)C,-0.19
Cc1c(C)c(C)c(C)c(C)c1C,-5.23
CCc1cccc2ccccc12,-4.17
CCCCCOC(=O)CC,-1.28
Cc1ccc(C)c2ccccc12,-4.14
Clc1cccc2ccccc12,-3.93
BrC(Cl)Cl,-1.54
COc2cnc1cncnc1n2,-0.91
CN(C)C=Nc1ccc(Cl)cc1C,-2.86
COc1ccccc1N(=O)=O,-1.96
CCN2c1ncccc1N(C)C(=O)c3cccnc23 ,-2.62
CBr,-0.79
CCOC(=O)NCCOc2ccc(Oc1ccccc1)cc2,-4.7
CSSC,-1.44
Cn1cnc2n(C)c(=O)[nH]c(=O)c12 ,-2.523
Nc1ccccc1Cl,-1.52
CC(C)OC(=O)C(O)(c1ccc(Br)cc1)c2ccc(Br)cc2 ,-4.93
CCOC(=O)c1cncn1C(C)c2ccccc2,-4.735
BrC(Br)(Br)Br,-3.14
CCc1ccccn1,0.51
OCC2OC(Oc1ccccc1CO)C(O)C(O)C2O,-0.85
COCOC,0.48
ClCCBr,-1.32
c1ccc(cc1)c2ccc(cc2)c3ccccc3,-7.11
Cn1cnc2n(C)c(=O)n(C)c(=O)c12,-0.8759999999999999
O=N(=O)OCC(CON(=O)=O)ON(=O)=O ,-2.22
Cc1cccc2c(C)cccc12,-4.678999999999999
CNC(=O)Oc1cccc(N=CN(C)C)c1,-2.34
Nc1c(C)c[nH]c(=O)n1 ,-1.4580000000000002
NS(=O)(=O)c2cc1c(NCNS1(=O)=O)cc2Cl ,-2.63
C=CC#N,0.15
CCSSCC,-2.42
Clc1ccc(cc1)N(=O)=O,-2.92
CNC(=O)ON=C(SC)C(=O)N(C)C,0.106
Oc1ccc(Cl)cc1Cl,-1.55
CC1(C)C2CCC1(C)C(=O)C2,-1.96
CCCN(CCC)c1c(cc(cc1N(=O)=O)C(C)C)N(=O)=O,-6.49
CN(C(=O)NC(C)(C)c1ccccc1)c2ccccc2,-3.35
CCCCC1C(=O)N(N(C1=O)c2ccccc2)c3ccccc3 ,-3.81
CC1CCCO1,0.11
C1CCCCC1,-3.1
Cc1ccc(N)cc1,-1.21
CCCCCCCCCCCCO,-4.8
OC1C(O)C(O)C(O)C(O)C1O,0.35
ClCCl,-0.63
Cc1[nH]c(=O)n(c(=O)c1Cl)C(C)(C)C,-2.484
CCCCCCCC(=O)OC,-3.17
CCCCOCCO,-0.42
C1CCC2CCCCC2C1,-5.19
CN(C)C(=O)Nc1ccc(c(Cl)c1)n2nc(oc2=O)C(C)(C)C,-4.328
CC(=O)OCC(=O)C3(O)CCC4C2CCC1=CC(=O)CCC1(C)C2C(=O)CC34C ,-4.21
Fc1c[nH]c(=O)[nH]c1=O ,-1.077
CC1CC(C)C(=O)C(C1)C(O)CC2CC(=O)NC(=O)C2 ,-1.13
CCN2c1nc(C)cc(C(F)(F)F)c1NC(=O)c3cccnc23 ,-4.207
ClC=C(Cl)Cl,-1.96
CC1(C)C(C=C(Br)Br)C1C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2,-8.402000000000001
CCCCCCCCC=C,-5.51
CCCCCC(=O)OCC,-2.35
CCCCC(=O)OC,-1.34
CCCCCC(=O)OC,-1.87
CCCC(C)(C)C,-4.36
C=CCS(=O)SCC=C,-0.83
Cc2cccc3sc1nncn1c23 ,-2.07
ClC1C=CC2C1C3(Cl)C(=C(Cl)C2(Cl)C3(Cl)Cl)Cl,-6.317
Cc1ccc(cc1)S(=O)(=O)N,-1.74
Brc1ccc(I)cc1,-4.56
CSCS(=O)CC(CO)NC(=O)C=Cc1c(C)[nH]c(=O)[nH]c1=O,-1.9809999999999999
c1c(OC)c(OC)C2C(=O)OCC2c1,-1.899
CNC(=O)Oc1cccc2ccccc12,-3.2239999999999998
CO,1.57
C1OC(O)C(O)C(O)C1O,0.39
Cc3cc2nc1c(=O)[nH]c(=O)nc1n(CC(O)C(O)C(O)CO)c2cc3C,-3.685
Cc1c2ccccc2cc3ccccc13,-5.89
CC34CCC1C(CCC2CC(O)CCC12C)C3CCC4=O,-4.16
CCC2NC(=O)c1cc(c(Cl)cc1N2)S(N)(=O)=O,-3.29
c1ccc2c(c1)cnc3ccccc23 ,-2.78
Clc1cccc(Cl)c1,-3.04
CN(C)C(=O)Oc1cc(C)nn1c2ccccc2,-2.09
ClC(Cl)Cl,-1.17
NC(=O)NC1NC(=O)NC1=O ,-1.6
NC(=O)c1ccccc1,-0.96
CCOC(=O)Nc2cccc(OC(=O)Nc1ccccc1)c2 ,-4.632
CCC(C)CCO,-0.71
CCCC(C)O,-0.29
O=C1CCCN1,1.07
CCNc1ccccc1,-1.7
Cc1ccc(C)c(C)c1,-3.31
CC(=O)Nc1ccc(Cl)cc1,-2.843
CCN2c1nc(Cl)ccc1N(C)C(=O)c3cccnc23 ,-4.114
CN(C)C(=O)NC1CC2CC1C3CCCC23,-3.1710000000000003
OC(c1ccc(Cl)cc1)(c2cncnc2)c3ccccc3Cl,-4.38
C2c1ccccc1N(CCF)C(=O)c3ccccc23 ,-4.7989999999999995
Clc1ccc(CN(C2CCCC2)C(=O)Nc3ccccc3)cc1,-5.915
NC(=S)N,0.32
CCOP(=S)(OCC)SCSC(C)(C)C,-4.755
CC(C)C(=O)C(C)C,-1.3
Clc1cc(Cl)cc(Cl)c1,-4.48
CC(C)CBr,-2.43
CC=CC=O,0.32
CC12CC2(C)C(=O)N(C1=O)c3cc(Cl)cc(Cl)c3,-4.8
ClC1(C2(Cl)C3(Cl)C4(Cl)C5(Cl)C1(Cl)C3(Cl)Cl)C5(Cl)C(Cl)(Cl)C24Cl,-6.8
O=N(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O,-2.89
Cc1c2ccccc2c(C)c3ccc4ccccc4c13,-7.02
CNC(=O)Oc1cc(C)cc(C)c1,-2.5810000000000004
CN(C)C(=O)C,1.11
CCCCC1(CC)C(=O)NC(=O)NC1=O,-1.661
OC(C1=CC2C5C(C1C2=C(c3ccccc3)c4ccccn4)C(=O)NC5=O)(c6ccccc6)c7ccccn7 ,-3.931
CCCCCCCC#C,-4.24
CC(C)C=C,-2.73
C1CCOCC1,-0.03
CCOc1ccc(NC(N)=O)cc1,-2.17
COP(=S)(OC)Oc1ccc(Sc2ccc(OP(=S)(OC)OC)cc2)cc1,-6.237
Clc1ccc(cc1)c2ccccc2Cl ,-5.25
CCCCBr,-2.37
Clc1cc(Cl)c(cc1Cl)c2cc(Cl)c(Cl)cc2Cl ,-8.56
CC#N,0.26
CCCCCCCC(=O)OCC,-3.39
CCC(CC)C=O,-1.52
CCCCCC=C,-3.73
CCCCCCCCC(=O)OC,-3.38
Brc1cccc(Br)c1,-3.54
COc1c(O)c(Cl)c(Cl)c(Cl)c1Cl ,-4.02
NC(=O)CCl ,-0.02
ClC(Cl)(Cl)C(Cl)(Cl)Cl,-3.67
Cc1cccc(C)c1O,-1.29
CC(=O)OC3(C)CCC4C2CCC1=CC(=O)CCC1(C)C2CCC34C ,-5.284
CC(C)=CCCC(O)(C)C=C,-1.99
CSc1nnc(c(=O)n1N)C(C)(C)C,-2.253
CCN2c1ncccc1N(CC)C(=O)c3cccnc23 ,-2.86
Clc1cccc(c1)N(=O)=O,-2.77
COC(=O)c1ccccc1OC2OC(COC3OCC(O)C(O)C3O)C(O)C(O)C2O,-0.742
CN(C)c1nc(nc(n1)N(C)C)N(C)C,-3.364
CCN2c1ccccc1N(C)C(=S)c3cccnc23 ,-4.706
CCCCCCCCCCCCCCCC,-8.4
Cc1ncc(N(=O)=O)n1CCO ,-1.26
Fc1ccccc1,-1.8
COc1cc(CC=C)ccc1O,-1.56
CCCCCC=O,-1.3
ClCc1ccccc1,-2.39
c2ccc1[nH]nnc1c2,-0.78
CCC(C)CC,-3.68
c1ccccc1,-1.64
Nc1nc(=O)[nH]cc1F,-0.972
Clc1cccc(c1Cl)c2c(Cl)c(Cl)cc(Cl)c2Cl ,-8.6
Oc1ccc(cc1)C2(OC(=O)c3ccccc23)c4ccc(O)cc4 ,-2.9
Cc1cc(C)cc(C)c1,-3.4
Clc1ccccc1Cl,-3.05
CCOP(=S)(OCC)Oc1ccc(cc1)N(=O)=O,-4.66
COP(=O)(OC)OC(Br)C(Cl)(Cl)Br,-2.28
CCC1(C(=O)NC(=O)NC1=O)C2=CCCCC2 ,-2.17
CCCOC(=O)CCC,-1.75
c2(Cl)c(Cl)c(Cl)c1nccnc1c2(Cl) ,-5.43
Cc1ccc(Br)cc1,-3.19
CCCCC(C)(C)O,-1.08
CCCCCCC,-4.53
Nc1cccc(Cl)c1,-1.37
C#C,0.29
Clc1cccc(c1Cl)c2cccc(Cl)c2Cl,-7.28
CC12CCC3C(CCC4=CC(=O)CCC34C)C2CCC1O,-4.02
CC(C)OP(=S)(OC(C)C)SCCNS(=O)(=O)c1ccccc1,-4.2
O=C2NC(=O)C1(CC1)C(=O)N2 ,-1.886
CC2Nc1cc(Cl)c(cc1C(=O)N2c3ccccc3C)S(N)(=O)=O ,-3.78
NNc1ccccc1,0.07
O=C1N(COC(=O)CC)C(=O)C(N1)(c2ccccc2)c3ccccc3,-4.907
COc1ccc(cc1)N(=O)=O,-2.41
c1cc2ccc(OC)c(CC=C(C)(C))c2oc1=O ,-4.314
OCC(O)C2OC1OC(OC1C2O)C(Cl)(Cl)Cl ,-1.84
CC12CCC3C(CCC4=CC(=O)CCC34C)C2CCC1C(=O)CO,-3.45
OCCOc1ccccc1,-0.7
C1N(C(=O)NCC(C)C)C(=O)NC1,-2.15
CCCC(C)(C)CO,-1.52
BrCBr,-1.17
CC1=CC(=O)CC(C)(C)C1 ,-1.06
CCCCCCCC,-5.24
CC(=O)N,1.58
Oc1ccc(C=O)cc1,-0.96
CCc1ccc(C)cc1,-3.11
c1ccc2c(c1)c3cccc4c3c2cc5ccccc54,-8.23
CC(C)C1CCC(C)CC1O ,-2.53
ClCC(C)C,-2.0
CC(C)C(Nc1ccc(cc1Cl)C(F)(F)F)C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2,-8.003
C1CCCCCCC1,-4.15
CCCC(C)CO,-1.11
CCC(C)n1c(=O)[nH]c(C)c(Br)c1=O ,-2.523
c1(O)c(C)ccc(C(C)C)c1,-2.08
CC=C(C)C,-2.56
CCC(C)C(=O)C,-0.67
OCC(O)C(O)C(O)C(O)CO ,0.06
Nc1ccc(Cl)cc1,-1.66
Oc1ccccc1O,0.62
Oc2ccc1CCCCc1c2 ,-1.99
C1C(O)CCC2(C)CC3CCC4(C)C5(C)CC6OCC(C)CC6OC5CC4C3C=C21,-7.32
CN(C)C(=O)Nc1ccc(Cl)cc1,-2.89
C1(=O)NC(=O)NC(=O)C1(O)C2(O)C(=O)NC(=O)NC2(=O),-1.99
CC1CCCC1,-3.3
O=c1cc[nH]c(=O)[nH]1 ,-1.4880000000000002
CCc1ccccc1C,-3.21
COc1ccc(C=CC)cc1,-3.13
O=N(=O)c1cccc(c1)N(=O)=O,-2.29
CCC(CC)CO,-1.17
CC4CC3C2CCC1=CC(=O)C=CC1(C)C2(F)C(O)CC3(C)C4(O)C(=O)COC(C)=O ,-4.9
Cn2c(=O)on(c1ccc(Cl)c(Cl)c1)c2=O,-2.82
NC(=O)c1ccccc1O,-1.8359999999999999
CCOP(=S)(OCC)Oc1nc(Cl)c(Cl)cc1Cl ,-5.67
CN(C=Nc1ccc(C)cc1C)C=Nc2ccc(C)cc2C,-5.47
CCC1(C(=O)NC(=O)NC1=O)c2ccccc2 ,-2.322
Cc1cccc(O)c1,-0.68
CCCCl,-1.47
NC(=N)NS(=O)(=O)c1ccc(N)cc1 ,-1.99
COP(=S)(OC)Oc1cc(Cl)c(I)cc1Cl,-6.62
CCCBr,-1.73
Oc1c(Cl)cccc1Cl,-1.79
CC(=O)SC4CC1=CC(=O)CCC1(C)C5CCC2(C)C(CCC23CCC(=O)O3)C45,-4.173
CCC=O,0.58
CC(O)C(C)(C)C,-0.62
CCC,-1.94
C=CCCC=C,-2.68
Oc1ccncc1,1.02
c1cccc2c3c(C)cc4ccccc4c3ccc12,-6.59
CC(C)=CCCC(C)=CC(=O),-2.06
N(c1ccccc1)c2ccccc2,-3.5039999999999996
CCOP(=S)(OCC)SC(CCl)N2C(=O)c1ccccc1C2=O,-6.34
CC(=O)N(S(=O)c1ccc(N)cc1)c2onc(C)c2C ,-3.59
Clc1ccccc1c2ccccc2Cl ,-5.27
CC(=O)OCC(=O)C3CCC4C2CCC1=CC(=O)CCC1(C)C2CCC34C ,-4.63
COC(=O)c1cccnc1 ,-0.46
COC(=O)C1=C(C)NC(=C(C1c2ccccc2N(=O)=O)C(=O)OC)C ,-4.76
CC12CCC(CC1)C(C)(C)O2,-1.74
COP(=S)(OC)Oc1cc(Cl)c(Br)cc1Cl,-6.09
Clc1ccc(c(Cl)c1)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl,-7.92
CCCCCC1CCCC1,-6.08
COc2cc1c(N)nc(nc1c(OC)c2OC)N3CCN(CC3)C(=O)OCC(C)(C)O ,-3.638
